0.29493,0,0.20366,0,0,0.18545,0,0,0.14097,0,0,0.088731,0,0,0.058582,0,0,0.023284,0,0,0.004403
0.28421,0,0.15461,0,0,0.1625,0,0,0.16743,0,0,0.13026,0,0,0.070724,0,0,0.025329,0,0,0.0049342
0.27946,0,0.17227,0,0,0.14848,0,0,0.12857,0,0,0.13487,0,0,0.097461,0,0,0.033974,0,0,0.0049188
0.31948,0,0.17619,0,0,0.16687,0,0,0.13963,0,0,0.10328,0,0,0.060299,0,0,0.026493,0,0,0.0077612
0.31104,0,0.1559,0,0,0.15604,0,0,0.13784,0,0,0.1159,0,0,0.076269,0,0,0.038507,0,0,0.0085075
0.26112,0,0.19306,0,0,0.18784,0,0,0.14903,0,0,0.11888,0,0,0.066493,0,0,0.020224,0,0,0.0033582
0.38567,0,0.19948,0,0,0.15,0,0,0.12418,0,0,0.084254,0,0,0.037836,0,0,0.016119,0,0,0.0024627
0.5144,0,0.14642,0,0,0.10679,0,0,0.090299,0,0,0.066567,0,0,0.043433,0,0,0.023134,0,0,0.0089552
0.35806,0,0.15575,0,0,0.15179,0,0,0.14,0,0,0.098507,0,0,0.06209,0,0,0.027687,0,0,0.0061194
0.43463,0,0.16746,0,0,0.12112,0,0,0.096493,0,0,0.080149,0,0,0.058358,0,0,0.031343,0,0,0.010448
0.45248,0,0.14343,0,0,0.10633,0,0,0.073819,0,0,0.052783,0,0,0.051061,0,0,0.068847,0,0,0.051253
0.32963,0,0.18772,0,0,0.16411,0,0,0.11334,0,0,0.091617,0,0,0.080756,0,0,0.027391,0,0,0.0054309
0.35463,0,0.18007,0,0,0.19754,0,0,0.1447,0,0,0.077313,0,0,0.033358,0,0,0.011343,0,0,0.0010448
0.57679,0,0.072164,0,0,0.064701,0,0,0.076119,0,0,0.081194,0,0,0.070672,0,0,0.043955,0,0,0.014403
0.37149,0,0.1659,0,0,0.1741,0,0,0.15284,0,0,0.087239,0,0,0.036791,0,0,0.009403,0,0,0.0022388
0.37075,0,0.27881,0,0,0.28373,0,0,0.062687,0,0,0.0039552,0,0,7.4627e-05,0,0,0,0,0,0
0.42493,0,0.20672,0,0,0.19343,0,0,0.10022,0,0,0.047985,0,0,0.018955,0,0,0.006791,0,0,0.00097015
0.28821,0,0.17201,0,0,0.15828,0,0,0.15716,0,0,0.11343,0,0,0.071418,0,0,0.03209,0,0,0.0073881
0.3094,0,0.1659,0,0,0.15075,0,0,0.1356,0,0,0.11351,0,0,0.07694,0,0,0.03903,0,0,0.0088806
0.29865,0,0.16571,0,0,0.18497,0,0,0.1299,0,0,0.11943,0,0,0.066723,0,0,0.027196,0,0,0.0074324
0.27843,0,0.11149,0,0,0.15515,0,0,0.1909,0,0,0.15433,0,0,0.072313,0,0,0.028582,0,0,0.008806
0.15143,0,0.15553,0,0,0.23707,0,0,0.22152,0,0,0.14491,0,0,0.060319,0,0,0.023749,0,0,0.0054645
0.43351,0,0.15493,0,0,0.11097,0,0,0.082612,0,0,0.080448,0,0,0.07097,0,0,0.052537,0,0,0.01403
0.335,0,0.16067,0,0,0.12761,0,0,0.10254,0,0,0.125,0,0,0.099179,0,0,0.041045,0,0,0.0089552
0.35285,0,0.16025,0,0,0.15805,0,0,0.13943,0,0,0.10561,0,0,0.060769,0,0,0.020093,0,0,0.0029405
0.41119,0,0.11149,0,0,0.090448,0,0,0.090821,0,0,0.10313,0,0,0.095746,0,0,0.070672,0,0,0.026493
0.44806,0,0.10112,0,0,0.080373,0,0,0.077612,0,0,0.089701,0,0,0.095672,0,0,0.076493,0,0,0.03097
0.41209,0,0.20687,0,0,0.16836,0,0,0.1194,0,0,0.065373,0,0,0.021567,0,0,0.005,0,0,0.0013433
0.23938,0,0.20008,0,0,0.23232,0,0,0.18099,0,0,0.10184,0,0,0.038052,0,0,0.0067801,0,0,0.00055348
0.28436,0,0.25352,0,0,0.22132,0,0,0.16117,0,0,0.062849,0,0,0.01523,0,0,0.0013495,0,0,0.00019279
0.19718,0,0.23662,0,0,0.24481,0,0,0.16056,0,0,0.10397,0,0,0.046607,0,0,0.009219,0,0,0.0010243
0.46701,0,0.095672,0,0,0.085522,0,0,0.085896,0,0,0.097687,0,0,0.085597,0,0,0.056343,0,0,0.026269
0.18966,0,0.1569,0,0,0.20776,0,0,0.2069,0,0,0.13994,0,0,0.063218,0,0,0.02931,0,0,0.0063218
